# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  439       2.500446338925e-10       2.390401672468e-12      -8.227971945072e-12       6.106200072544e-15       1.100049744908e-13       1.155041330298e-14       1.492762354030e-15 
  440       2.511932552165e-10       2.369691870262e-12      -8.356281919157e-12       6.127631867332e-15       1.091495465581e-13       1.134597724997e-14       1.478933713656e-15 
  441       2.523664576745e-10       2.348720153274e-12      -8.480159795264e-12       6.149188030672e-15       1.083024436366e-13       1.114505311194e-14       1.465060446887e-15 
  442       2.535630671800e-10       2.327498254604e-12      -8.599545236688e-12       6.170868207381e-15       1.074635033151e-13       1.094755163439e-14       1.451143929229e-15 
  443       2.547818843449e-10       2.306038137289e-12      -8.714377750616e-12       6.192672017408e-15       1.066325573974e-13       1.075338103308e-14       1.437185549094e-15 
  444       2.560216843293e-10       2.284351995600e-12      -8.824596689100e-12       6.214599055647e-15       1.058094318623e-13       1.056244697779e-14       1.423186707821e-15 
  445       2.572812166909e-10       2.262452256341e-12      -8.930141250035e-12       6.236648891761e-15       1.049939468247e-13       1.037465257607e-14       1.409148819708e-15 
  446       2.585592052345e-10       2.240351580143e-12      -9.030950478131e-12       6.258821069993e-15       1.041859164960e-13       1.018989835690e-14       1.395073312040e-15 
  447       2.598543478620e-10       2.218062862766e-12      -9.126963265892e-12       6.281115108994e-15       1.033851491446e-13       1.000808225452e-14       1.380961625120e-15 
  448       2.611653164217e-10       2.195599236392e-12      -9.218118354588e-12       6.303530501631e-15       1.025914470567e-13       9.829099592068e-15       1.366815212293e-15 
  449       2.624908837530e-10       2.172973499050e-12      -9.304365670531e-12       6.326066504940e-15       1.018046401710e-13       9.652861513457e-15       1.352635510619e-15 
  450       2.638303096544e-10       2.150196379903e-12      -9.385700735864e-12       6.348721502849e-15       1.010246882627e-13       9.479350968660e-15       1.338423851775e-15 
  451       2.651829671134e-10       2.127278220361e-12      -9.462131373558e-12       6.371493622463e-15       1.002515819897e-13       9.308568508621e-15       1.324181548327e-15 
  452       2.665482161658e-10       2.104229541835e-12      -9.533666480471e-12       6.394380941772e-15       9.948530949801e-14       9.140513995678e-15       1.309909922834e-15 
  453       2.679254038207e-10       2.081061046695e-12      -9.600316035052e-12       6.417381489342e-15       9.872585640179e-14       8.975186598251e-15       1.295610307863e-15 
  454       2.693138639863e-10       2.057783619232e-12      -9.662091105050e-12       6.440493244011e-15       9.797320576434e-14       8.812584785534e-15       1.281284045996e-15 
  455       2.707129173941e-10       2.034408326610e-12      -9.719003855220e-12       6.463714134578e-15       9.722733807848e-14       8.652706322186e-15       1.266932489848e-15 
  456       2.721218715249e-10       2.010946419826e-12      -9.771067555033e-12       6.487042039502e-15       9.648823124721e-14       8.495548263018e-15       1.252557002068e-15 
  457       2.735400205334e-10       1.987409334668e-12      -9.818296586383e-12       6.510474786590e-15       9.575586056422e-14       8.341106947684e-15       1.238158955362e-15 
  458       2.749666451735e-10       1.963808692673e-12      -9.860706451292e-12       6.534010152697e-15       9.503019869448e-14       8.189377995374e-15       1.223739732493e-15 
  459       2.764010127236e-10       1.940156302085e-12      -9.898313779619e-12       6.557645863413e-15       9.431121565483e-14       8.040356299497e-15       1.209300726299e-15 
  460       2.778423769116e-10       1.916464158812e-12      -9.931136336769e-12       6.581379592762e-15       9.359887879453e-14       7.894036022381e-15       1.194843339702e-15 
  461       2.792899778399e-10       1.892744447384e-12      -9.959193031398e-12       6.605208962892e-15       9.289315277582e-14       7.750410589952e-15       1.180368985719e-15 
  462       2.807430419110e-10       1.869009541908e-12      -9.982503923121e-12       6.629131543770e-15       9.219399955453e-14       7.609472686433e-15       1.165879087474e-15 
  463       2.822007817520e-10       1.845272007033e-12      -1.000109023022e-11       6.653144852876e-15       9.150137836060e-14       7.471214249029e-15       1.151375078206e-15 
  464       2.836623961406e-10       1.821544598900e-12      -1.001497433736e-11       6.677246354896e-15       9.081524567869e-14       7.335626462620e-15       1.136858401286e-15 
  465       2.851270699292e-10       1.797840266103e-12      -1.002417980326e-11       6.701433461415e-15       9.013555522874e-14       7.202699754446e-15       1.122330510222e-15 
  466       2.865939739710e-10       1.774172150649e-12      -1.002873136847e-11       6.725703530612e-15       8.946225794654e-14       7.072423788803e-15       1.107792868672e-15 
  467       2.880622650447e-10       1.750553588912e-12      -1.002865496301e-11       6.750053866953e-15       8.879530196428e-14       6.944787461731e-15       1.093246950459e-15 
  468       2.895310857795e-10       1.726998112592e-12      -1.002397771409e-11       6.774481720883e-15       8.813463259115e-14       6.819778895702e-15       1.078694239575e-15 
  469       2.909995645806e-10       1.703519449673e-12      -1.001472795388e-11       6.798984288523e-15       8.748019229391e-14       6.697385434311e-15       1.064136230198e-15 
  470       2.924668155541e-10       1.680131525381e-12      -1.000093522712e-11       6.823558711361e-15       8.683192067742e-14       6.577593636968e-15       1.049574426701e-15 
  471       2.939319384325e-10       1.656848463141e-12      -9.982630298898e-12       6.848202075944e-15       8.618975446527e-14       6.460389273585e-15       1.035010343663e-15 
  472       2.953940184991e-10       1.633684585538e-12      -9.959845162341e-12       6.872911413577e-15       8.555362748031e-14       6.345757319267e-15       1.020445505880e-15 
  473       2.968521265142e-10       1.610654415268e-12      -9.932613046309e-12       6.897683700011e-15       8.492347062522e-14       6.233681949005e-15       1.005881448374e-15 
  474       2.983053186391e-10       1.587772676101e-12      -9.900968423113e-12       6.922515855140e-15       8.429921186310e-14       6.124146532360e-15       9.913197164112e-16 
  475       2.997526363624e-10       1.565054293840e-12      -9.864947016219e-12       6.947404742694e-15       8.368077619805e-14       6.017133628158e-15       9.767618655038e-16 
  476       3.011931064240e-10       1.542514397274e-12      -9.824585807960e-12       6.972347169930e-15       8.306808565569e-14       5.912624979179e-15       9.622094614275e-16 
  477       3.026257407413e-10       1.520168319138e-12      -9.779923047238e-12       6.997339887332e-15       8.246105926378e-14       5.810601506845e-15       9.476640802303e-16 
  478       3.040495363337e-10       1.498031597071e-12      -9.730998257236e-12       7.022379588294e-15       8.185961303278e-14       5.711043305913e-15       9.331273082440e-16 
  479       3.054634752477e-10       1.476119974574e-12      -9.677852243120e-12       7.047462908826e-15       8.126365993640e-14       5.613929639161e-15       9.186007420950e-16 
  480       3.068665244825e-10       1.454449401968e-12      -9.620527099752e-12       7.072586427238e-15       8.067310989220e-14       5.519238932082e-15       9.040859887158e-16 
  481       3.082576359150e-10       1.433036037349e-12      -9.559066219396e-12       7.097746663837e-15       8.008786974213e-14       5.426948767573e-15       8.895846653555e-16 
  482       3.096357462245e-10       1.411896247551e-12      -9.493514299423e-12       7.122940080623e-15       7.950784323312e-14       5.337035880622e-15       8.750983995917e-16 
  483       3.109997768185e-10       1.391046609096e-12      -9.423917350020e-12       7.148163080978e-15       7.893293099765e-14       5.249476153002e-15       8.606288293408e-16 
  484       3.123486337574e-10       1.370503909162e-12      -9.350322701899e-12       7.173412009362e-15       7.836303053432e-14       5.164244607959e-15       8.461776028698e-16 
  485       3.136812076800e-10       1.350285146529e-12      -9.272779014003e-12       7.198683151008e-15       7.779803618841e-14       5.081315404902e-15       8.317463788066e-16 
  486       3.149963737280e-10       1.330407532549e-12      -9.191336281211e-12       7.223972731613e-15       7.723783913246e-14       5.000661834095e-15       8.173368261518e-16 
  487       3.162929914721e-10       1.310888492093e-12      -9.106045842051e-12       7.249276917032e-15       7.668232734684e-14       4.922256311342e-15       8.029506242896e-16 
  488       3.175700481023e-10       1.291743980391e-12      -9.016961906968e-12       7.274591997805e-15       7.613140397508e-14       4.846071618840e-15       7.885893729282e-16 
  489       3.188270928489e-10       1.272983376397e-12      -8.924146177583e-12       7.299914949409e-15       7.558504303114e-14       4.772084679199e-15       7.742543189475e-16 
  490       3.200638153619e-10       1.254614439110e-12      -8.827663380296e-12       7.325242888099e-15       7.504323531420e-14       4.700272883439e-15       7.599466214323e-16 
  491       3.212799036130e-10       1.236644978045e-12      -8.727579766614e-12       7.350572887374e-15       7.450597017382e-14       4.630612850333e-15       7.456674409726e-16 
  492       3.224750438928e-10       1.219082853348e-12      -8.623963121629e-12       7.375901977763e-15       7.397323549979e-14       4.563080421726e-15       7.314179396290e-16 
  493       3.236489208079e-10       1.201935975902e-12      -8.516882772487e-12       7.401227146611e-15       7.344501771191e-14       4.497650657848e-15       7.171992808992e-16 
  494       3.248012172781e-10       1.185212307439e-12      -8.406409596859e-12       7.426545337865e-15       7.292130174980e-14       4.434297832633e-15       7.030126296831e-16 
  495       3.259316145338e-10       1.168919860654e-12      -8.292616031416e-12       7.451853451862e-15       7.240207106274e-14       4.372995429035e-15       6.888591522489e-16 
  496       3.270397921130e-10       1.153066699314e-12      -8.175576080298e-12       7.477148345117e-15       7.188730759945e-14       4.313716134347e-15       6.747400161990e-16 
  497       3.281254278583e-10       1.137660938367e-12      -8.055365323589e-12       7.502426830104e-15       7.137699179793e-14       4.256431835511e-15       6.606563904356e-16 
  498       3.291881979146e-10       1.122710744056e-12      -7.932060925787e-12       7.527685675049e-15       7.087110257523e-14       4.201113614442e-15       6.466094451265e-16 
  499       3.302277767258e-10       1.108224334027e-12      -7.805741644278e-12       7.552921603712e-15       7.036961731731e-14       4.147731743341e-15       6.326003516710e-16 
  500       3.312438370322e-10       1.094209977442e-12      -7.676487837806e-12       7.578131295175e-15       6.987251186880e-14       4.096255680013e-15       6.186302826659e-16 
  501       3.322360498679e-10       1.080675995089e-12      -7.544381474946e-12       7.603311383630e-15       6.937976052285e-14       4.046654063182e-15       6.047004118706e-16 
  502       3.332040845575e-10       1.067630759493e-12      -7.409506142578e-12       7.628458458163e-15       6.889133601092e-14       3.998894707808e-15       5.908119141738e-16 
  503       3.341476087136e-10       1.055082695027e-12      -7.271947054354e-12       7.653569062542e-15       6.840720949260e-14       3.952944600405e-15       5.769659655586e-16 
  504       3.350662882342e-10       1.043040278023e-12      -7.131791059176e-12       7.678639695003e-15       6.792735054541e-14       3.908769894358e-15       5.631637430686e-16 
  505       3.359597872994e-10       1.031512036881e-12      -6.989126649666e-12       7.703666808038e-15       6.745172715464e-14       3.866335905238e-15       5.494064247737e-16 
  506       3.368277683688e-10       1.020506552184e-12      -6.844043970635e-12       7.728646808178e-15       6.698030570310e-14       3.825607106116e-15       5.356951897358e-16 
  507       3.376698921789e-10       1.010032456804e-12      -6.696634827560e-12       7.753576055785e-15       6.651305096101e-14       3.786547122889e-15       5.220312179747e-16 
  508       3.384858177401e-10       1.000098436016e-12      -6.546992695053e-12       7.778450864832e-15       6.604992607574e-14       3.749118729584e-15       5.084156904337e-16 
  509       3.392752023337e-10       9.907132276089e-13      -6.395212725333e-12       7.803267502694e-15       6.559089256166e-14       3.713283843686e-15       4.948497889457e-16 
  510       3.400377015096e-10       9.818856219944e-13      -6.241391756701e-12       7.828022189936e-15       6.513591028994e-14       3.679003521447e-15       4.813346961988e-16 
  511       3.407729690829e-10       9.736244623195e-13      -6.085628322009e-12       7.852711100094e-15       6.468493747835e-14       3.646237953207e-15       4.678715957020e-16 
  512       3.414806571315e-10       9.659386445767e-13      -5.928022657132e-12       7.877330359465e-15       6.423793068111e-14       3.614946458708e-15       4.544616717512e-16 
  513       3.421604159933e-10       9.588371177151e-13      -5.768676709445e-12       7.901876046894e-15       6.379484477865e-14       3.585087482411e-15       4.411061093950e-16 
  514       3.428118942629e-10       9.523288837512e-13      -5.607694146286e-12       7.926344193559e-15       6.335563296744e-14       3.556618588816e-15       4.278060944004e-16 
  515       3.434347387896e-10       9.464229978796e-13      -5.445180363439e-12       7.950730782758e-15       6.292024674982e-14       3.529496457774e-15       4.145628132185e-16 
  516       3.440285946738e-10       9.411285685844e-13      -5.281242493598e-12       7.975031749695e-15       6.248863592377e-14       3.503676879806e-15       4.013774529505e-16 
  517       3.445931052647e-10       9.364547577492e-13      -5.115989414840e-12       7.999242981270e-15       6.206074857277e-14       3.479114751419e-15       3.882512013134e-16 
  518       3.451279121571e-10       9.324107807690e-13      -4.949531759103e-12       8.023360315859e-15       6.163653105557e-14       3.455764070424e-15       3.751852466059e-16 
  519       3.456326551892e-10       9.290059066601e-13      -4.781981920651e-12       8.047379543106e-15       6.121592799602e-14       3.433577931250e-15       3.621807776739e-16 
  520       3.461069724390e-10       9.262494581717e-13      -4.613454064549e-12       8.071296403709e-15       6.079888227287e-14       3.412508520263e-15       3.492389838766e-16 
  521       3.465505002222e-10       9.241508118963e-13      -4.444064135136e-12       8.095106589203e-15       6.038533500960e-14       3.392507111083e-15       3.363610550523e-16 
  522       3.469628730888e-10       9.227193983807e-13      -4.273929864497e-12       8.118805741750e-15       5.997522556420e-14       3.373524059898e-15       3.235481814840e-16 
  523       3.473437238208e-10       9.219647022372e-13      -4.103170780933e-12       8.142389453925e-15       5.956849151901e-14       3.355508800782e-15       3.108015538653e-16 
  524       3.476926834291e-10       9.218962622538e-13      -3.931908217435e-12       8.165853268500e-15       5.916506867052e-14       3.338409841014e-15       2.981223632661e-16 
  525       3.480093811506e-10       9.225236715056e-13      -3.760265320155e-12       8.189192678235e-15       5.876489101916e-14       3.322174756390e-15       2.855118010987e-16 
  526       3.482934444459e-10       9.238565774657e-13      -3.588367056879e-12       8.212403125659e-15       5.836789075916e-14       3.306750186543e-15       2.729710590832e-16 
  527       3.485445895805e-10       9.259028794503e-13      -3.416331004790e-12       8.235480481301e-15       5.797400901195e-14       3.292090399252e-15       2.605011936707e-16 
  528       3.487628961273e-10       9.286632660044e-13      -3.244239416867e-12       8.258422493312e-15       5.758322837305e-14       3.278183252904e-15       2.481027152653e-16 
  529       3.489485400396e-10       9.321365268814e-13      -3.072166400786e-12       8.281227377452e-15       5.719554124396e-14       3.265024941763e-15       2.357759875907e-16 
  530       3.491017037879e-10       9.363213413975e-13      -2.900187074347e-12       8.303893342265e-15       5.681093916417e-14       3.252611490849e-15       2.235213621145e-16 
  531       3.492225763964e-10       9.412162777660e-13      -2.728377569958e-12       8.326418589072e-15       5.642941280570e-14       3.240938754948e-15       2.113391779554e-16 
  532       3.493113534794e-10       9.468197924303e-13      -2.556815039140e-12       8.348801311963e-15       5.605095196748e-14       3.230002417624e-15       1.992297617908e-16 
  533       3.493682372772e-10       9.531302293975e-13      -2.385577657018e-12       8.371039697791e-15       5.567554556982e-14       3.219797990230e-15       1.871934277638e-16 
  534       3.493934366925e-10       9.601458195717e-13      -2.214744626815e-12       8.393131926164e-15       5.530318164887e-14       3.210320810923e-15       1.752304773910e-16 
  535       3.493871673269e-10       9.678646800875e-13      -2.044396184354e-12       8.415076169439e-15       5.493384735102e-14       3.201566043675e-15       1.633411994696e-16 
  536       3.493496515167e-10       9.762848136436e-13      -1.874613602548e-12       8.436870592714e-15       5.456752892738e-14       3.193528677281e-15       1.515258699844e-16 
  537       3.492811183696e-10       9.854041078363e-13      -1.705479195895e-12       8.458513353819e-15       5.420421172821e-14       3.186203524378e-15       1.397847520157e-16 
  538       3.491818038005e-10       9.952203344925e-13      -1.537076324980e-12       8.480002603313e-15       5.384388019739e-14       3.179585220453e-15       1.281180956466e-16 
  539       3.490519505683e-10       1.005731149004e-12      -1.369489400963e-12       8.501336484475e-15       5.348651786679e-14       3.173668222854e-15       1.165261378699e-16 
  540       3.488918083117e-10       1.016934089660e-12      -1.202803890081e-12       8.522513133293e-15       5.313210735081e-14       3.168446809806e-15       1.050091024957e-16 
  541       3.487016335856e-10       1.028826576980e-12      -1.037106318137e-12       8.543530678466e-15       5.278063034076e-14       3.163915079420e-15       9.356720005889e-17 
  542       3.484816898974e-10       1.041405913051e-12      -8.724842750035e-13       8.564387241386e-15       5.243206759932e-14       3.160066948706e-15       8.220062772633e-17 
  543       3.482322477434e-10       1.054669280855e-12      -7.090264191105e-13       8.585080936139e-15       5.208639895500e-14       3.156896152584e-15       7.090956920416e-17 
  544       3.479535846445e-10       1.068613743609e-12      -5.468224819460e-13       8.605609869495e-15       5.174360329654e-14       3.154396242900e-15       5.969419464523e-17 
  545       3.476459851833e-10       1.083236244091e-12      -3.859632725498e-13       8.625972140899e-15       5.140365856742e-14       3.152560587433e-15       4.855466055641e-17 
  546       3.473097410396e-10       1.098533603981e-12      -2.265406820095e-13       8.646165842468e-15       5.106654176023e-14       3.151382368911e-15       3.749110970592e-17 
  547       3.469451510271e-10       1.114502523191e-12      -6.864768795588e-14       8.666189058979e-15       5.073222891119e-14       3.150854584018e-15       2.650367103070e-17 
  548       3.465525211293e-10       1.131139579195e-12       8.762164094152e-14       8.686039867868e-15       5.040069509453e-14       3.150970042415e-15       1.559245954376e-17 
  549       3.461321645363e-10       1.148441226369e-12       2.421721404785e-13       8.705716339217e-15       5.007191441696e-14       3.151721365742e-15       4.757576241473e-18 
  550       3.456844016805e-10       1.166403795321e-12       3.949075464210e-13       8.725216535748e-15       4.974586001211e-14       3.153100986637e-15      -6.000891989035e-18 
  551       3.452095602731e-10       1.185023492225e-12       5.457304900090e-13       8.744538512819e-15       4.942250403500e-14       3.155101147745e-15      -1.668287246256e-17 
  552       3.447079753403e-10       1.204296398153e-12       6.945424934613e-13       8.763680318415e-15       4.910181765643e-14       3.157713900732e-15      -2.728830678847e-17 
  553       3.441799892597e-10       1.224218468409e-12       8.412439654800e-13       8.782639993140e-15       4.878377105748e-14       3.160931105295e-15      -3.781715096338e-17 
  554       3.436259517964e-10       1.244785531868e-12       9.857341967544e-13       8.801415570211e-15       4.846833342390e-14       3.164744428175e-15      -4.826937546378e-17 
  555       3.430462201393e-10       1.265993290298e-12       1.127911355466e-12       8.820005075449e-15       4.815547294061e-14       3.169145342169e-15      -5.864496533872e-17 
  556       3.424411589374e-10       1.287837317705e-12       1.267672482793e-12       8.838406527277e-15       4.784515678610e-14       3.174125125144e-15      -6.894392030244e-17 
  557       3.418111403359e-10       1.310313059661e-12       1.404913488412e-12       8.856617936705e-15       4.753735112689e-14       3.179674859046e-15      -7.916625482705e-17 
  558       3.411565440127e-10       1.333415832635e-12       1.539529146009e-12       8.874637307330e-15       4.723202111198e-14       3.185785428913e-15      -8.931199823518e-17 
  559       3.404777572145e-10       1.357140823332e-12       1.671413088775e-12       8.892462635325e-15       4.692913086727e-14       3.192447521889e-15      -9.938119479263e-17 
  560       3.397751747929e-10       1.381483088024e-12       1.800457804919e-12       8.910091909431e-15       4.662864349005e-14       3.199651626233e-15      -1.093739038010e-16 
  561       3.390491992412e-10       1.406437551882e-12       1.926554633164e-12       8.927523110956e-15       4.633052104340e-14       3.207388030334e-15      -1.192901996905e-16 
  562       3.383002407299e-10       1.431999008312e-12       2.049593758259e-12       8.944754213760e-15       4.603472455063e-14       3.215646821722e-15      -1.291301721124e-16 
  563       3.375287171436e-10       1.458162118288e-12       2.169464206479e-12       8.961783184252e-15       4.574121398978e-14       3.224417886078e-15      -1.388939260316e-16 
  564       3.367350541170e-10       1.484921409682e-12       2.286053841131e-12       8.978607981383e-15       4.544994828799e-14       3.233690906250e-15      -1.485815818199e-16 
  565       3.359196850710e-10       1.512271276602e-12       2.399249358057e-12       8.995226556638e-15       4.516088531601e-14       3.243455361263e-15      -1.581932753477e-16 
  566       3.350830555690e-10       1.540205265600e-12       2.508950532037e-12       9.011637307200e-15       4.487398831358e-14       3.253701784753e-15      -1.677290106696e-16 
  567       3.342256364339e-10       1.568713915467e-12       2.615113367835e-12       9.027840448271e-15       4.458924535871e-14       3.264425577855e-15      -1.771882137258e-16 
  568       3.333479110401e-10       1.597786860548e-12       2.717708050405e-12       9.043836676044e-15       4.430665038831e-14       3.275623292459e-15      -1.865701673414e-16 
  569       3.324503710617e-10       1.627413537907e-12       2.816704795269e-12       9.059626717884e-15       4.402619680939e-14       3.287291380146e-15      -1.958741576333e-16 
  570       3.315335165110e-10       1.657583186390e-12       2.912073849354e-12       9.075211332494e-15       4.374787749595e-14       3.299426191669e-15      -2.050994740472e-16 
  571       3.305978557757e-10       1.688284845695e-12       3.003785491822e-12       9.090591310076e-15       4.347168478575e-14       3.312023976441e-15      -2.142454093957e-16 
  572       3.296439056573e-10       1.719507355439e-12       3.091810034907e-12       9.105767472493e-15       4.319761047725e-14       3.325080882012e-15      -2.233112598954e-16 
  573       3.286721914088e-10       1.751239354224e-12       3.176117824744e-12       9.120740673432e-15       4.292564582636e-14       3.338592953558e-15      -2.322963252046e-16 
  574       3.276832467723e-10       1.783469278701e-12       3.256679242204e-12       9.135511798564e-15       4.265578154337e-14       3.352556133358e-15      -2.411999084610e-16 
  575       3.266776140174e-10       1.816185362643e-12       3.333464703729e-12       9.150081765712e-15       4.238800778978e-14       3.366966260283e-15      -2.500213163189e-16 
  576       3.256558439784e-10       1.849375636007e-12       3.406444662162e-12       9.164451525007e-15       4.212231417510e-14       3.381819069275e-15      -2.587598589869e-16 
  577       3.246184960930e-10       1.883027924000e-12       3.475589607581e-12       9.178622059052e-15       4.185868975377e-14       3.397110190830e-15      -2.674148502658e-16 
  578       3.235661384394e-10       1.917129846152e-12       3.540870068134e-12       9.192594383088e-15       4.159712302195e-14       3.412835150483e-15      -2.759856075852e-16 
  579       3.224993477746e-10       1.951668815374e-12       3.602256610869e-12       9.206369545152e-15       4.133760191439e-14       3.428989368291e-15      -2.844714520422e-16 
  580       3.214187095721e-10       1.986632037034e-12       3.659719842569e-12       9.219948626240e-15       4.108011380131e-14       3.445568158313e-15      -2.928717084381e-16 
  581       3.203248180599e-10       2.022006508016e-12       3.713230410588e-12       9.233332740472e-15       4.082464548519e-14       3.462566728099e-15      -3.011857053161e-16 
  582       3.192182762583e-10       2.057779015792e-12       3.762759003676e-12       9.246523035250e-15       4.057118319766e-14       3.479980178164e-15      -3.094127749991e-16 
  583       3.180996960177e-10       2.093936137485e-12       3.808276352821e-12       9.259520691427e-15       4.031971259634e-14       3.497803501481e-15      -3.175522536272e-16 
  584       3.169696980567e-10       2.130464238940e-12       3.849753232077e-12       9.272326923459e-15       4.007021876166e-14       3.516031582956e-15      -3.256034811948e-16 
  585       3.158289119997e-10       2.167349473787e-12       3.887160459399e-12       9.284942979579e-15       3.982268619377e-14       3.534659198916e-15      -3.335658015887e-16 
  586       3.146779764149e-10       2.204577782510e-12       3.920468897475e-12       9.297370141951e-15       3.957709880933e-14       3.553681016590e-15      -3.414385626254e-16 
  587       3.135175388521e-10       2.242134891512e-12       3.949649454560e-12       9.309609726836e-15       3.933343993838e-14       3.573091593591e-15      -3.492211160884e-16 
  588       3.123482558808e-10       2.280006312184e-12       3.974673085309e-12       9.321663084752e-15       3.909169232120e-14       3.592885377402e-15      -3.569128177662e-16 
  589       3.111707931277e-10       2.318177339970e-12       3.995510791610e-12       9.333531600638e-15       3.885183810514e-14       3.613056704856e-15      -3.645130274895e-16 
  590       3.099858253150e-10       2.356633053436e-12       4.012133623417e-12       9.345216694018e-15       3.861385884147e-14       3.633599801622e-15      -3.720211091689e-16 
  591       3.087940362978e-10       2.395358313333e-12       4.024512679582e-12       9.356719819159e-15       3.837773548225e-14       3.654508781685e-15      -3.794364308324e-16 
  592       3.075961191024e-10       2.434337761668e-12       4.032619108693e-12       9.368042465237e-15       3.814344837715e-14       3.675777646829e-15      -3.867583646628e-16 
  593       3.063927759639e-10       2.473555820767e-12       4.036424109900e-12       9.379186156496e-15       3.791097727031e-14       3.697400286126e-15      -3.939862870355e-16 
  594       3.051847183642e-10       2.512996692346e-12       4.035898933752e-12       9.390152452415e-15       3.768030129721e-14       3.719370475408e-15      -4.011195785558e-16 
  595       3.039726670698e-10       2.552644356574e-12       4.031014883033e-12       9.400942947865e-15       3.745139898148e-14       3.741681876763e-15      -4.081576240965e-16 
  596       3.027573521697e-10       2.592482571142e-12       4.021743313587e-12       9.411559273276e-15       3.722424823177e-14       3.764328038006e-15      -4.150998128356e-16 
  597       3.015395131133e-10       2.632494870329e-12       4.008055635161e-12       9.422003094796e-15       3.699882633860e-14       3.787302392171e-15      -4.219455382937e-16 
  598       3.003198987482e-10       2.672664564068e-12       3.989923312229e-12       9.432276114454e-15       3.677510997120e-14       3.810598256989e-15      -4.286941983715e-16 
  599       2.990992673581e-10       2.712974737014e-12       3.967317864831e-12       9.442380070323e-15       3.655307517436e-14       3.834208834372e-15      -4.353451953873e-16 
  600       2.978783867007e-10       2.753408247613e-12       3.940210869407e-12       9.452316736684e-15       3.633269736530e-14       3.858127209898e-15      -4.418979361147e-16 
  601       2.966580340457e-10       2.793947727162e-12       3.908573959623e-12       9.462087924185e-15       3.611395133048e-14       3.882346352291e-15      -4.483518318201e-16 
  602       2.954389962123e-10       2.834575578884e-12       3.872378827212e-12       9.471695480003e-15       3.589681122248e-14       3.906859112907e-15      -4.547062983001e-16 
  603       2.942220696075e-10       2.875273976988e-12       3.831597222802e-12       9.481141288012e-15       3.568125055682e-14       3.931658225214e-15      -4.609607559193e-16 
  604       2.930080602635e-10       2.916024865741e-12       3.786200956752e-12       9.490427268938e-15       3.546724220884e-14       3.956736304277e-15      -4.671146296476e-16 
  605       2.917977170475e-10       2.956810918218e-12       3.736172458405e-12       9.499555494353e-15       3.525476240937e-14       3.982085244576e-15      -4.731674720037e-16 
  606       2.905915294463e-10       2.997618439810e-12       3.681536731413e-12       9.508528531322e-15       3.504380284375e-14       4.007694398573e-15      -4.791193350617e-16 
  607       2.893899249869e-10       3.038434532786e-12       3.622330169520e-12       9.517349106376e-15       3.483435883793e-14       4.033552353267e-15      -4.849704074763e-16 
  608       2.881933356408e-10       3.079246142322e-12       3.558590072061e-12       9.526019992630e-15       3.462642538415e-14       4.059647527172e-15      -4.907208924653e-16 
  609       2.870021978395e-10       3.120040055873e-12       3.490354648255e-12       9.534544009991e-15       3.441999713909e-14       4.085968169606e-15      -4.963710078874e-16 
  610       2.858169524907e-10       3.160802902562e-12       3.417663021494e-12       9.542924025348e-15       3.421506842207e-14       4.112502359976e-15      -5.019209863198e-16 
  611       2.846380449947e-10       3.201521152558e-12       3.340555233627e-12       9.551162952779e-15       3.401163321314e-14       4.139238007066e-15      -5.073710751363e-16 
  612       2.834659252595e-10       3.242181116456e-12       3.259072249255e-12       9.559263753749e-15       3.380968515128e-14       4.166162848321e-15      -5.127215365844e-16 
  613       2.823010477177e-10       3.282768944658e-12       3.173255960017e-12       9.567229437305e-15       3.360921753258e-14       4.193264449135e-15      -5.179726478639e-16 
  614       2.811438713419e-10       3.323270626755e-12       3.083149188879e-12       9.575063060282e-15       3.341022330832e-14       4.220530202133e-15      -5.231247012041e-16 
  615       2.799948596611e-10       3.363671990908e-12       2.988795694422e-12       9.582767727499e-15       3.321269508323e-14       4.247947326463e-15      -5.281780039418e-16 
  616       2.788544807764e-10       3.403958703229e-12       2.890240175134e-12       9.590346591959e-15       3.301662511355e-14       4.275502867078e-15      -5.331328785988e-16 
  617       2.777232073770e-10       3.444116267159e-12       2.787528273697e-12       9.597802855047e-15       3.282200530525e-14       4.303183694023e-15      -5.379896629602e-16 
  618       2.766015167566e-10       3.484130022853e-12       2.680706581276e-12       9.605139766734e-15       3.262882721215e-14       4.330976501723e-15      -5.427487101514e-16 
  619       2.754898908288e-10       3.523985146559e-12       2.569822641808e-12       9.612360625774e-15       3.243708203413e-14       4.358867808264e-15      -5.474103887166e-16 
  620       2.743888161435e-10       3.563666649999e-12       2.454924956289e-12       9.619468779900e-15       3.224676061522e-14       4.386843954685e-15      -5.519750826963e-16 
